,author,keywords,pmc,pmid,prob,pubdate,title
114,F de Andrés; S Terán; M Bovera; H Fariñas; E Terán; A LLerena,,,26600202,0.8920543789863586,2016,"Multiplex Phenotyping for Systems Medicine: A One-Point Optimized Practical Sampling Strategy for Simultaneous Estimation of CYP1A2, CYP2C9, CYP2C19, and CYP2D6 Activities Using a Cocktail Approach."
115,DS Kim; Y Kim; JY Jeon; MG Kim,P-glycoprotein; Red Ginseng; cytochrome P450; drug interaction,,27746690,0.8906806707382202,2016,Effect of Red Ginseng on cytochrome P450 and P-glycoprotein activities in healthy volunteers.
116,A Munafo; Y Christen; J Nussberger; LY Shum; RM Borland; RJ Lee; B Waeber; J Biollaz; HR Brunner,,,1587065,0.8903648257255554,1992,"Drug concentration response relationships in normal volunteers after oral administration of losartan, an angiotensin II receptor antagonist."
117,JW Bae; CI Choi; MJ Kim; DH Oh; SK Keum; JI Park; BH Kim; HK Bang; SG Oh; BS Kang; HJ Park; HD Kim; JH Ha; HJ Shin; YH Kim; HS Na; MW Chung; CG Jang; SY Lee,,,21841812,0.8869853615760803,2011,Frequency of CYP2C9 alleles in Koreans and their effects on losartan pharmacokinetics.
118,SKS Adiraju; K Shekar; P Tesar; R Naidoo; I Rapchuk; S Belz; JF Fraser; MT Smith; S Ghassabian,"cardiopulmonary bypass; cytochrome P450 (CYP), CYP phenotyping; extracorporeal circulation; extracorporeal membrane oxygenation",,31164617,0.8854450583457947,2019,"Study Protocol for a Pilot, Open-Label, Prospective, and Observational Study to Evaluate the Pharmacokinetics of Drugs Administered to Patients during Extracorporeal Circulation; Potential of In Vivo Cytochrome P450 Phenotyping to Optimise Pharmacotherapy."
119,M Miura; S Tanaka; S Uchida; C Kamiya; N Katayama; A Hakamata; K Odagiri; N Inui; J Kawakami; H Watanabe; N Namiki,CYP; cocktail study; limited-point sampling,,34078808,0.8758422136306763,2021,Prediction of the Area under the Curve Using Limited-Point Blood Sampling in a Cocktail Study to Assess Multiple CYP Activities.
120,Y Yuan; H Zhang; W Ma; S Sun; B Wang; L Zhao; G Zhang; Y Chai,Exp3174 (losartan carboxylic acid); herb-drug interactions; liquid chromatography tandem mass spectrometry; losartan; pharmacokinetics,,23722257,0.86586594581604,2013,Influence of compound danshen tablet on the pharmacokinetics of losartan and its metabolite EXP3174 by liquid chromatography coupled with mass spectrometry.
121,PK Yeung; A Jamieson; GJ Smith; D Fice; PT Pollak,,,11011981,0.8497780561447144,2000,Determination of plasma concentrations of losartan in patients by HPLC using solid phase extraction and UV detection.
122,GA Salah; HM Abd El-Wadood; M Khairy; AA Khorshed,"2,3,5,6 tetrachloro-1,4-benzoquinone; candesartan valsartan; irbesartan; losartan; olmesartan",,27943353,0.8476047515869141,2017,Two selective HPTLC methods for determination of some angiotensin II receptor antagonists in tablets and biological fluids.
123,J Zhou; M Chen; Y Li; F Yu; X Cheng; Y Yang; Y Liu; X Xie; Z Li; H Zhang; X Mei,On-line solid phase extraction; dog plasma; liquid chromatography-tandem mass spectrometry; metolazone; valsartan,,29028382,0.8437994718551636,2017,Simultaneous determination of metolazone and valsartan in plasma by on-line SPE coupled with liquid chromatography/tandem mass spectrometry.
124,VK Karra; NR Pilli; JK Inamadugu; JV Rao,Amlodipine; liquid chromatography-tandem mass spectrometric method; losartan; losartan acid; pharmacokinetics,,23781473,0.843632698059082,2012,"Simultaneous determination of losartan, losartan acid and amlodipine in human plasma by LC-MS/MS and its application to a human pharmacokinetic study."
125,DAC Cusinato; GCO Filgueira; A Rocha; MACT Cintra; VL Lanchote; EB Coelho,Liquid Chromatography; Mass Spectrometry,,30445356,0.8431043028831482,2019,LC-MS/MS analysis of the plasma concentrations of a cocktail of 5 cytochrome P450 and P-glycoprotein probe substrates and their metabolites using subtherapeutic doses.
126,K Yamada; SN Iyer; MC Chappell; D Ganten; CM Ferrario,,,9740616,0.8408194780349731,1998,Converting enzyme determines plasma clearance of angiotensin-(1-7).
127,HJ Shah; ML Kundlik; NK Patel; G Subbaiah; DM Patel; BN Suhagia; CN Patel,,,19750501,0.8357083201408386,2009,Rapid determination of losartan and losartan acid in human plasma by multiplexed LC-MS/MS.
128,MA Vernace; PF Mento; ME Maita; BM Wilkes,,,8206617,0.8326919078826904,1994,Effects of angiotensin receptor subtype inhibitors on plasma angiotensin clearance.
129,SS Khandave; SV Sawant; RV Sahane; V Murthi; SS Dhanure; PG Surve,,,22541840,0.8246579766273499,2012,Bioequivalence study of two losartan tablet formulations with special emphasis on cardiac safety.
130,JL Reid,,,8903052,0.8241761922836304,1995,"Pharmacodynamic, pharmacokinetic and clinical profile of the first orally active angiotensin II receptor antagonist."
131,MC Boruban; U Yasar; MO Babaoglu; O Sencan; A Bozkurt,,,17024799,0.8241727352142334,2006,Tamoxifen inhibits cytochrome P450 2C9 activity in breast cancer patients.
132,A Wennerholm; A Nordmark; M Pihlsgård; M Mahindi; L Bertilsson; LL Gustafsson,,,16783563,0.8226813673973083,2006,"Amodiaquine, its desethylated metabolite, or both, inhibit the metabolism of debrisoquine (CYP2D6) and losartan (CYP2C9) in vivo."
133,M Nematbakhsh; F Ashrafi; T Safari; A Talebi; H Nasri; M Mortazavi; M Khazaei; MM Baradaran-Mahdavi,,,21928232,0.8215115666389465,2012,Administration of vitamin E and losartan as prophylaxes in cisplatin-induced nephrotoxicity model in rats.
134,S Tsuruoka; M Wakaumi; N Araki; T Ioka; K Sugimoto; A Fujimura,,,16239366,0.8157501816749573,2005,Comparative study of taste disturbance by losartan and perindopril in healthy volunteers.
135,F Kolocouri; Y Dotsikas; C Apostolou; C Kousoulos; YL Loukas,,,17119933,0.8126137256622314,2007,"Simultaneous determination of losartan, EXP-3174 and hydrochlorothiazide in plasma via fully automated 96-well-format-based solid-phase extraction and liquid chromatography-negative electrospray tandem mass spectrometry."
136,CD Scripture; JA Pieper,,,11368292,0.8061038851737976,2001,Clinical pharmacokinetics of fluvastatin.
137,AK Shakya; YM Al-Hiari; OM Alhamami,,,17118719,0.8026784658432007,2007,Liquid chromatographic determination of irbesartan in human plasma.
138,KS Oh; SJ Park; DD Shinde; JG Shin; DH Kim,,,22483397,0.7830896973609924,2012,High-sensitivity liquid chromatography-tandem mass spectrometry for the simultaneous determination of five drugs and their cytochrome P450-specific probe metabolites in human plasma.
139,N Treijtel; C Collins; M van Bruijnsvoort; R Fuhr; E Ernault; S Gangaram-Panday; P Passier,ASP8477; cytochrome P450; drug-drug interaction; inhibition; nonlinear pharmacokinetics,,30730615,0.7711157202720642,2019,A Cocktail Interaction Study Evaluating the Drug-Drug Interaction Potential of the Perpetrator Drug ASP8477 at Multiple Ascending Dose Levels.
140,T Bosch; T Wendler,,,15274676,0.7540040612220764,2004,Efficacy and safety of DALI-LDL-apheresis in two patients treated with the angiotensin II-receptor 1 antagonist losartan.
141,H Amini; A Ahmadiani; M Moazenzadeh,,,17523724,0.7473339438438416,2004,Pharmacokinetics of Losartan and its Active Metabolite EXP3174 in Healthy Iranian Subjects.
142,J Lill; LA Bauer; JR Horn; PD Hansten,,,10984808,0.7471122741699219,2000,Cyclosporine-drug interactions and the influence of patient age.
143,YF Zheng; SH Bae; Z Huang; SU Chae; SJ Jo; HJ Shim; CB Lee; D Kim; H Yoo; SK Bae,(‒)-sophoranone; CYP2C9; drug interaction; high plasma protein binding; in vitro; in vivo; low permeability; potent inhibition,,32272615,0.7452725768089294,2020,Lack of Correlation between In Vitro and In Vivo Studies on the Inhibitory Effects of (‒)-Sophoranone on CYP2C9 is Attributable to Low Oral Absorption and Extensive Plasma Protein Binding of (‒)-Sophoranone.
144,HT Tran; JB Park; KH Hong; HG Choi; HK Han; J Lee; KT Oh; BJ Lee,,,21641985,0.7409552931785583,2011,Preparation and characterization of pH-independent sustained release tablet containing solid dispersion granules of a poorly water-soluble drug.
145,C He; Y Liu; Y Wang; J Tang; Z Tan; X Li; Y Chen; Y Huang; X Chen; D Ouyang; H Zhou; J Peng,EXP3174; LC-MS/MS; Losartan; NMR; Pharmacokinetics; Pharmacometabolomics,,30041085,0.7379677891731262,2018,1H NMR based pharmacometabolomics analysis of metabolic phenotype on predicting metabolism characteristics of losartan in healthy volunteers.
146,JC Song; CM White,,,10678291,0.7328291535377502,2000,"Pharmacologic, pharmacokinetic, and therapeutic differences among angiotensin II receptor antagonists."
147,A Zarghi; SM Foroutan; A Shafaati; A Khoddam,,,16294502,0.7323907613754272,2005,A rapid HPLC method for the determination of losartan in human plasma using a monolithic column.
148,SN Iyer; MC Chappell; KB Brosnihan; CM Ferrario,,,9514193,0.7322195768356323,1998,Role of AT1 and AT2 receptors in the plasma clearance of angiotensin II.
149,A Tronde; B Nordén; H Marchner; AK Wendel; H Lennernäs; UH Bengtsson,,,12761811,0.7315952777862549,2003,Pulmonary absorption rate and bioavailability of drugs in vivo in rats: structure-absorption relationships and physicochemical profiling of inhaled drugs.
150,M Donzelli; A Derungs; MG Serratore; C Noppen; L Nezic; S Krähenbühl; M Haschke,,,24218006,0.7299841642379761,2014,"The basel cocktail for simultaneous phenotyping of human cytochrome P450 isoforms in plasma, saliva and dried blood spots."
151,C Almansa; LA Gómez; FL Cavalcanti; AF de Arriba; J García-Rafanell; J Forn,,,9046346,0.72980797290802,1997,Synthesis and structure-activity relationship of a new series of potent AT1 selective angiotensin II receptor antagonists: 5-(biphenyl-4-ylmethyl)pyrazoles.
152,FS Falvella; S Marelli; S Cheli; S Montanelli; F Viecca; L Salvi; A Ferrara; E Clementi; G Trifirò; A Pini,,,27474842,0.7190973162651062,2016,Pharmacogenetic approach to losartan in Marfan patients: a starting point to improve dosing regimen?
153,P Sandwall; MW Lo; B Jonzon; P Dalén; C Furtek; M Ritter; G Alván; J McCrea; F Sjöqvist,,,10424320,0.7185840606689453,1999,Lack of polymorphism of the conversion of losartan to its active metabolite E-3174 in extensive and poor metabolizers of debrisoquine (cytochrome P450 2D6) and mephenytoin (cytochrome P450 2C19).
154,A Gunes; E Bilir; H Zengil; MO Babaoglu; A Bozkurt; U Yasar,,,17516991,0.714604914188385,2007,Inhibitory effect of valproic acid on cytochrome P450 2C9 activity in epilepsy patients.
155,A Derungs; M Donzelli; B Berger; C Noppen; S Krähenbühl; M Haschke,,,26123704,0.7072545289993286,2016,Effects of Cytochrome P450 Inhibition and Induction on the Phenotyping Metrics of the Basel Cocktail: A Randomized Crossover Study.
156,Y Hu; X Zhou; H Shi; W Shi; S Ye; H Zhang,LC-MS; herb-drug interaction; losartan; pharmacokinetics; tripterygium glucoside tablet,,28299812,0.7055022716522217,2017,The effect of tripterygium glucoside tablet on pharmacokinetics of losartan and its metabolite EXP3174 in rats.
157,DA Sica; TW Gehr; S Ghosh,,,16029066,0.7040883302688599,2005,Clinical pharmacokinetics of losartan.
158,A Rowland; M van Dyk; D Warncken; AA Mangoni; MJ Sorich; A Rowland,cytochrome P450; drug interaction,,29178272,0.7007157206535339,2018,Evaluation of modafinil as a perpetrator of metabolic drug-drug interactions using a model informed cocktail reaction phenotyping trial protocol.
159,BS Huang; M Ahmad; J Tan; FH Leenen,,,19617416,0.6881664395332336,2009,Chronic central versus systemic blockade of AT(1) receptors and cardiac dysfunction in rats post-myocardial infarction.
160,YL Wei; HJ Du; YP Lin; ML Wu; RA Xu,Cocktail; Cytochrome P450; Enzyme; Herb-drug interaction; Salidroside,,29796228,0.6867888569831848,2018,Effects of salidroside on rat CYP enzymes by a cocktail of probe drugs.
161,A Mascarello; H Azevedo; MA Ferreira Junior; EE Ishikawa; CRW Guimarães,Angiotensin; Antihypertensive; Codrug; Losartan; Neprilysin; Prodrug,,33493668,0.6834720969200134,2021,"Design, synthesis and antihypertensive evaluation of novel codrugs with combined angiotensin type 1 receptor antagonism and neprilysin inhibition."
162,X Bao; W Zhu; R Zhang; C Wen; L Wang; Y Yan; H Tang; Z Chen,AT(1) receptor antagonist; Angiotensin II; Anti-hypertension; Hypertension,,27004954,0.680954098701477,2016,Synthesis and evaluation of novel angiotensin II receptor 1 antagonists as anti-hypertension drugs.
163,HQ Nguyen; J Lin; E Kimoto; E Callegari; S Tse; RS Obach,hepatic metabolism; hepatobiliary disposition; mathematical model; physiologically based pharmacokinetic modeling; transporters,,28412400,0.6803393363952637,2017,Prediction of Losartan-Active Carboxylic Acid Metabolite Exposure Following Losartan Administration Using Static and Physiologically Based Pharmacokinetic Models.
164,MG Kim; Y Kim; JY Jeon; DS Kim,P-glycoprotein; cytochrome P450; drug interaction; fermented red ginseng,,27495955,0.6785135865211487,2016,"Effect of fermented red ginseng on cytochrome P450 and P-glycoprotein activity in healthy subjects, as evaluated using the cocktail approach."
165,XF Han; X He; M Wang; D Xu; LP Hao; AH Liang; J Zhang; ZM Zhou,Antihypertension; Benzimidazole; Chiral drug; Low-toxicity; Molecular docking,,26397395,0.6715896725654602,2015,"Discovery of novel, potent and low-toxicity angiotensin II receptor type 1 (AT1) blockers: Design, synthesis and biological evaluation of 6-substituted aminocarbonyl benzimidazoles with a chiral center."
166,M Azizi; G Chatellier; TT Guyene; J Ménard,,,10404959,0.6665580868721008,1999,Pharmacokinetic-pharmacodynamic interactions of candesartan cilexetil and losartan.
167,RJ MacFadyen; CR Jones; JK Doig; H Birnbock; JL Reid,,,7769797,0.6392627954483032,1995,"Responses to an orally active renin inhibitor, remikiren (Ro 42-5892), after controlled salt depletion in humans."
168,G Bakris; E Burgess; M Weir; G Davidai; S Koval; ,,,18496508,0.6366524696350098,2008,Telmisartan is more effective than losartan in reducing proteinuria in patients with diabetic nephropathy.
169,CI Furtek; MW Lo,,,1601963,0.6233549118041992,1992,"Simultaneous determination of a novel angiotensin II receptor blocking agent, losartan, and its metabolite in human plasma and urine by high-performance liquid chromatography."
170,C Lindamood; S Ortiz; A Shaw; R Rackley; JC Gorski,,,20489028,0.6231710910797119,2011,Effects of commonly administered agents and genetics on nebivolol pharmacokinetics: drug-drug interaction studies.
171,G Wuerzner; M Azizi,,,18307734,0.6056293845176697,2008,Renin inhibition with aliskiren.
172,D Farthing; D Sica; I Fakhry; A Pedro; TW Gehr,,,9518174,0.6002137064933777,1997,"Simple high-performance liquid chromatographic method for determination of losartan and E-3174 metabolite in human plasma, urine and dialysate."
173,R Koytchev; Y Ozalp; A Erenmemisoglu; MJ van der Meer; RS Alpan,,,15497669,0.5993989706039429,2004,Combination of losartan and hydrochlorothiazide: in vivo bioequivalence.
174,J Sun; W Xu; H Hua; Y Xiao; X Chen; Z Gao; S Li; X Jing; F Du; G Sun,Angiotensin receptor blocker; Angiotensin receptor-NEP inhibitor; Heart failure; Neprilysin inhibitor,,32570118,0.592857837677002,2020,"Pharmacodynamic and pharmacokinetic effects of S086, a novel angiotensin receptor neprilysin inhibitor."
175,SG Spence; AG Zacchei; LL Lee; CL Baldwin; RA Berna; BA Mattson; RS Eydelloth,,,8864166,0.5904512405395508,1996,Toxicokinetic analysis of losartan during gestation and lactation in the rat.
176,X Li; J Sun; Z Guo; D Zhong; X Chen,,,31076412,0.587679922580719,2019,"Carboxylesterase 2 and Intestine Transporters Contribute to the Low Bioavailability of Allisartan, a Prodrug of Exp3174 for Hypertension Treatment in Humans."
177,B Bunkenburg; C Schnell; HP Baum; F Cumin; JM Wood,,,1889842,0.5756194591522217,1991,Prolonged angiotensin II antagonism in spontaneously hypertensive rats. Hemodynamic and biochemical consequences.
178,E Rojas-Campos; L Cortés-Sanabria; HR Martínez-Ramírez; L González; F Martín-del-Campo; M González-Ortiz; AM Cueto-Manzano,,,16411525,0.5720539689064026,2005,"Effect of oral administration of losartan, prazosin, and verapamil on peritoneal solute transport in continuous ambulatory peritoneal dialysis patients."
179,M Burnier; T Buclin; J Biollaz; J Nussberger; B Waeber; HR Brunner,,,8743506,0.5705307126045227,1996,Pharmacokinetic-pharmacodynamic relationships of three angiotensin II receptor antagonists in normal volunteers.
180,NA Charoo; R Cristofoletti; AR Khatri; AA Ali,ADME; bioavailability; bioequivalence; metabolite; parent drug; pharmacokinetics; pharmacodynamics; losartan potassium; metabolism; oral absorption,,24700383,0.5509116053581238,2014,Significance of metabolites in bioequivalence: losartan potassium as a case study.
181,HR Brunner,,,9438775,0.5497342944145203,1997,"The new angiotensin II receptor antagonist, irbesartan: pharmacokinetic and pharmacodynamic considerations."
182,JM Mallion; JP Badguet,,,11086634,0.5411182045936584,2000,Putting the efficacy of candesartan cilexetil into perspective: a review of new comparative data.
183,J Nicolaï; T De Bruyn; L Thevelin; P Augustijns; P Annaert,,,26712820,0.5307996869087219,2016,Transport-Metabolism Interplay of Atazanavir in Rat Hepatocytes.
184,J Zhuo; D Thomas; PJ Harris; SL Skinner,,,1464825,0.5283002257347107,1992,The role of endogenous angiotensin II in the regulation of renal haemodynamics and proximal fluid reabsorption in the rat.
185,A Soldner; U Christians; M Susanto; VJ Wacher; JA Silverman; LZ Benet,,,10227700,0.5259903073310852,1999,Grapefruit juice activates P-glycoprotein-mediated drug transport.
186,MA Alam; NI Abou Obaid; MA Ibrahim; M Raish; FI Al-Jenoobi,,,30668856,0.5237201452255249,2019,A Validated Ultra-Performance Liquid Chromatography Tandem Triple Quadrupole Mass Spectrometric Method for Fast Determination of Losartan in Rabbit Plasma.
187,S Mitsuyama,,,17571369,0.5221261382102966,2007,"[ARB: characteristics, mechanisms of action, pharmacokinetics, indication, contraindication, clinical data, and side effects]."
188,A Tronde; B Nordén; AB Jeppsson; P Brunmark; E Nilsson; H Lennernäs; UH Bengtsson,,,12852442,0.5126880407333374,2003,Drug absorption from the isolated perfused rat lung--correlations with drug physicochemical properties and epithelial permeability.
189,Y Zhang; L Miao; L Lin; CY Ren; JX Liu; YM Cui,CYP450; Crocus sativus; Ginkgo biloba; Herb-drug interaction; Panax ginseng; Sailuotong,,29425645,0.5120024085044861,2018,"Repeated administration of Sailuotong, a fixed combination of Panax ginseng, Ginkgo biloba, and Crocus sativus extracts for vascular dementia, alters CYP450 activities in rats."
190,K Hosoya; T Ishimitsu,,,12177688,0.5083160996437073,2002,"Protection of the cardiovascular system by imidapril, a versatile angiotensin-converting enzyme inhibitor."
